16	myxothiazol_8
16	myxothiazol_9
16	myxothiazol_10
16	myxothiazol_11
16	myxothiazol_12
17	onnamide_6
17	onnamide_7
17	onnamide_8
17	onnamide_9
17	onnamide_10
17	onnamide_11
17	onnamide_12
17	onnamide_13
17	onnamide_14
17	onnamide_15
17	onnamide_16
17	onnamide_17
17	onnamide_18
17	onnamide_19
17	pederin_1
17	pederin_2
17	pederin_3
17	pederin_4
17	pederin_5
17	pederin_6
17	pederin_7
18	chromomycin_2
18	chromomycin_3
18	chromomycin_4
18	chromomycin_5
18	chromomycin_6
18	chromomycin_7
18	chromomycin_8
18	chelocardin_1
18	chelocardin_2
18	chelocardin_3
18	chelocardin_4
18	chelocardin_5
18	chelocardin_6
18	chelocardin_7
18	mithramycin_5
18	mithramycin_6
18	mithramycin_7
18	mithramycin_8
18	mithramycin_9
18	mithramycin_10
18	mithramycin_11
19	glycopeptidolipid_3_5
19	glycopeptidolipid_3_6
19	glycopeptidolipid_3_7
19	glycopeptidolipid_3_8
19	glycopeptidolipid_3_9
19	glycopeptidolipid_3_10
19	glycopeptidolipid_3_11
19	glycopeptidolipid_2_6
19	glycopeptidolipid_2_7
19	glycopeptidolipid_2_8
19	glycopeptidolipid_2_9
19	glycopeptidolipid_2_10
19	glycopeptidolipid_2_11
19	glycopeptidolipid_2_12
19	glycopeptidolipid_1_5
19	glycopeptidolipid_1_6
19	glycopeptidolipid_1_7
19	glycopeptidolipid_1_8
19	glycopeptidolipid_1_9
19	glycopeptidolipid_1_10
19	glycopeptidolipid_1_11
20	microcystin_6
20	microcystin_7
20	microcystin_8
20	microcystin_9
20	microcystin_10
20	microcystin_11
20	microcystin_12
20	microcystin_2_1
20	microcystin_2_2
20	microcystin_2_3
20	microcystin_2_4
20	microcystin_2_5
20	microcystin_2_6
20	microcystin_3_26
20	microcystin_3_27
20	microcystin_3_28
20	microcystin_3_29
20	microcystin_3_30
20	microcystin_3_31
21	chortetracycline_1
21	chortetracycline_2
21	lactomycin_z_1
21	lactomycin_z_2
21	chromomycin_9
21	chromomycin_10
21	pradimicin_1
21	oxytetracycline_1
21	oxytetracycline_2
21	dactylocycline_1
21	dactylocycline_2
21	mithramycin_12
21	mithramycin_13
21	griseorhondin_1
21	griseorhondin_2
21	tetracenomycin_2
21	tetracenomycin_3
21	tetracenomycin_4
21	tetracenomycin_5
22	isorenieratene_2_1
22	isorenieratene_2_2
22	isorenieratene_2_3
22	isorenieratene_2_4
22	isorenieratene_2_5
22	isorenieratene_2_6
22	isorenieratene_2_7
22	isorenieratene_1
22	isorenieratene_4
22	carotenoid_2_1
22	carotenoid_2_2
22	carotenoid_2_3
22	carotenoid_2_4
22	carotenoid_2_5
22	carotenoid_2_6
22	carotenoid_2_7
22	carotenoid_16_1
22	carotenoid_16_2
23	rebeccamycin_1
23	rebeccamycin_2
23	rebeccamycin_3
23	rebeccamycin_4
23	rebeccamycin_6
23	rebeccamycin_7
23	rebeccamycin_2_1
23	rebeccamycin_2_2
23	rebeccamycin_2_3
23	rebeccamycin_2_4
23	rebeccamycin_2_6
23	rebeccamycin_2_7
23	rebeccamycin_3_1
23	rebeccamycin_3_2
23	rebeccamycin_3_3
23	rebeccamycin_3_4
23	rebeccamycin_3_6
23	rebeccamycin_3_7
24	distamycin_1
24	distamycin_2
24	distamycin_3
24	distamycin_4
24	distamycin_5
24	distamycin_6
24	distamycin_7
24	congocidine_1
24	congocidine_2
24	congocidine_3
24	congocidine_4
24	congocidine_5
24	congocidine_6
24	congocidine_7
24	congocidine_8
25	onnamide_20
25	onnamide_21
25	onnamide_22
25	onnamide_23
25	diaphorin_5
25	diaphorin_6
25	diaphorin_7
25	diaphorin_8
25	diaphorin_9
25	diaphorin_10
25	pederin_8
25	pederin_9
25	pederin_10
25	pederin_11
25	pederin_12
26	novobiocin_1
26	novobiocin_3
26	novobiocin_4
26	novobiocin_5
26	novobiocin_6
26	novobiocin_7
26	novobiocin_8
26	coumermycin_1
26	coumermycin_2
26	coumermycin_3
26	coumermycin_4
26	coumermycin_5
26	coumermycin_6
26	coumermycin_7
26	coumermycin_8
27	rapamycin_8
27	rapamycin_9
27	rapamycin_10
27	rapamycin_11
27	rapamycin_12
27	rapamycin_13
27	rapamycin_14
27	kirromycin_12
27	kirromycin_13
27	kirromycin_14
27	kirromycin_15
27	kirromycin_16
27	kirromycin_17
27	kirromycin_18
27	kirromycin_19
28	aeruginosamide_1
28	aeruginosamide_2
28	aeruginosamide_3
28	aeruginosamide_4
28	aeruginosamide_5
28	aeruginosamide_6
28	aeruginosamide_7
28	viridisamide_1
28	viridisamide_2
28	viridisamide_3
28	viridisamide_4
28	viridisamide_5
28	viridisamide_6
28	viridisamide_7
29	BE_43547A1_1
29	BE_43547A1_2
